,synapse_id,pre_cell_id,pre_mtype,sectionlist_id,sectionlist_index,seg_x,synapse_type,dep,fac,use,tau_d,delay,weight,section_name,pre_mtype_name,synapse_model,mg,NMDA_ratio
1545,1545,15147,28,2,101,0.075,123,685.0,21.0,0.5160927176475525,1.8848344087600708,0.923854,2.4148671627,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1546,1546,15157,28,2,148,0.108,123,680.0,20.0,0.510434627532959,1.833911895751953,1.0747,2.11781907082,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1547,1547,15157,28,1,47,0.519,123,664.0,15.0,0.49130529165267933,1.6617476940155027,1.06356,1.11352789402,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1548,1548,15157,28,2,130,0.383,123,671.0,17.0,0.49990636110305786,1.7391571998596191,0.907333,1.56508350372,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1549,1549,15157,28,2,130,0.439,123,687.0,22.0,0.5187199711799622,1.9084798097610476,0.890235,2.55279922485,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1550,1550,15199,29,2,92,0.234,123,685.0,21.0,0.5167782306671144,1.8910043239593504,1.79437,2.45085859299,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1551,1551,15199,29,2,109,0.773,123,682.0,20.0,0.513414740562439,1.8607329130172727,0.851082,2.27427506447,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1552,1552,15199,29,2,120,0.105,123,660.0,14.0,0.48734024167060846,1.626062035560608,0.831687,0.905362248421,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1553,1553,15199,29,2,120,0.073,123,682.0,20.0,0.5133368372917175,1.8600313663482664,0.817634,2.27018332481,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1554,1554,15199,29,2,120,0.072,123,674.0,18.0,0.5032117962837219,1.7689061164855957,0.817952,1.73861896992,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1555,1555,15199,29,1,61,0.741,123,662.0,14.0,0.4891144037246704,1.6420297622680664,1.00445,0.998506903648,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1556,1556,15199,29,1,44,0.642,123,679.0,19.0,0.5088826417922974,1.8199437856674197,1.03667,2.03633856773,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1557,1557,15199,29,1,50,0.999,123,664.0,15.0,0.4915507435798645,1.663956642150879,0.998427,1.12641346455,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1558,1558,15220,29,1,34,0.05,123,688.0,22.0,0.5195778012275696,1.9162001609802248,1.06116,2.59783434868,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1559,1559,15220,29,1,6,0.158,123,660.0,14.0,0.48720341920852656,1.6248308420181274,1.4341,0.898179829121,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1560,1560,15220,29,1,73,0.246,123,671.0,17.0,0.5002947449684143,1.7426528930664062,1.10825,1.58547508717,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1561,1561,15220,29,1,37,0.6,123,663.0,15.0,0.49047479033470154,1.6542731523513792,0.856147,1.06992638111,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1562,1562,15220,29,2,0,0.85,123,687.0,22.0,0.5182765126228333,1.9044885635375977,1.38403,2.52951645851,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1563,1563,15288,29,2,123,0.325,123,671.0,17.0,0.500344455242157,1.7431004047393799,0.253293,1.58808541298,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1564,1564,15288,29,1,4,0.476,123,670.0,17.0,0.4992225766181946,1.7330031394958496,0.93663,1.52918493748,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1565,1565,15288,29,1,73,0.585,123,667.0,16.0,0.49536263942718506,1.6982638835906982,1.18857,1.32653927803,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1566,1566,15288,29,2,139,0.448,123,673.0,18.0,0.5026928186416626,1.7642353773117063,0.594076,1.71137285233,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1567,1567,15288,29,2,139,0.454,123,686.0,21.0,0.5176020860671997,1.89841890335083,0.602998,2.49411034584,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1568,1568,15322,29,2,119,0.888,123,669.0,16.0,0.4975781738758087,1.7182034254074097,0.628465,1.44285345078,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1569,1569,15322,29,2,119,0.956,123,658.0,13.0,0.48429322242736816,1.598638892173767,0.646121,0.745393872261,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1570,1570,15322,29,2,119,0.992,123,664.0,15.0,0.4919524788856506,1.6675723791122437,0.654054,1.14750576019,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1571,1571,15322,29,2,136,0.822,123,683.0,21.0,0.5143269896507263,1.8689430952072144,1.39347,2.32216763496,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1572,1572,15322,29,1,12,0.325,123,683.0,20.0,0.5137977600097656,1.8641799688339236,1.34135,2.29438304901,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1573,1573,15322,29,2,119,0.994,123,688.0,22.0,0.51972758769989,1.9175485372543333,0.658409,2.6056997776,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1574,1574,15322,29,2,118,0.345,123,657.0,13.0,0.4833929836750031,1.5905369520187376,0.82056,0.69813221693,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1575,1575,15322,29,2,5,0.79,123,681.0,20.0,0.5120435357093811,1.8483920097351076,1.23088,2.20228672028,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1576,1576,15322,29,2,149,0.341,123,659.0,14.0,0.48630535602569586,1.6167482137680051,1.0162,0.85103148222,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1577,1577,15322,29,2,97,0.122,123,663.0,15.0,0.49039372801780706,1.653543710708618,1.47293,1.06567132473,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1578,1578,15358,28,2,140,0.637,123,670.0,17.0,0.49857726693153376,1.7271955013275146,1.11472,1.49530720711,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1579,1579,15358,28,2,140,0.543,123,660.0,14.0,0.4868879914283752,1.6219918727874756,1.13244,0.881619095802,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1580,1580,15358,28,2,129,0.013,123,686.0,21.0,0.5177547335624695,1.8997927904129028,1.1459,2.50212430954,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1581,1581,15393,29,2,130,0.064,123,655.0,12.0,0.48095861077308655,1.5686275959014893,0.797586,0.570327818394,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1582,1582,15393,29,1,16,0.431,123,668.0,16.0,0.496428370475769,1.7078553438186643,1.09019,1.38248968124,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1583,1583,15393,29,1,54,0.013,123,676.0,18.0,0.5056553483009337,1.7908979654312132,1.41298,1.86690497398,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1584,1584,15393,29,2,120,0.072,123,678.0,19.0,0.5082700848579407,1.8144307136535645,0.887666,2.00417900085,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1585,1585,15393,29,2,116,0.337,123,681.0,20.0,0.5122274160385132,1.8500467538833616,1.18414,2.21193933487,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1586,1586,15393,29,2,138,0.603,123,664.0,15.0,0.49186375737190247,1.6667739152908323,1.36565,1.14284753799,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1587,1587,15443,28,2,0,0.555,123,686.0,22.0,0.5180724859237671,1.9026523828506468,1.32302,2.51880574226,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1588,1588,15443,28,1,20,0.465,123,684.0,21.0,0.5150382518768312,1.875344395637512,0.860583,2.35950899124,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1589,1589,15443,28,1,52,0.044,123,672.0,17.0,0.5010506510734558,1.7494560480117796,1.14521,1.62516021729,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1590,1590,15443,28,1,34,0.099,123,665.0,15.0,0.4931389689445496,1.678250789642334,1.09923,1.20979619026,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1591,1591,15443,28,1,34,0.162,123,680.0,20.0,0.510179340839386,1.831614017486572,1.12243,2.1044151783,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1592,1592,15443,28,1,55,0.383,123,657.0,13.0,0.4839136600494385,1.5952228307724,1.30342,0.725466787815,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1593,1593,15443,28,1,48,0.146,123,656.0,13.0,0.48288965225219727,1.5860068798065183,1.23537,0.671706616879,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1594,1594,15443,28,2,136,0.772,123,673.0,18.0,0.5023179054260254,1.7608612775802612,1.66128,1.69169044495,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1595,1595,15443,28,2,136,0.866,123,659.0,14.0,0.4862891435623169,1.6166023015975952,1.68222,0.850180327892,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1596,1596,15443,28,2,136,0.909,123,684.0,21.0,0.5149636268615723,1.8746728897094729,1.69129,2.35559177399,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1597,1597,15443,28,2,137,0.257,123,665.0,15.0,0.4925235807895661,1.6727120876312256,1.72241,1.17748725414,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1598,1598,15443,28,1,11,0.111,123,668.0,16.0,0.4968056380748749,1.7112507820129395,3.1979,1.4022963047,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1599,1599,15443,28,1,15,0.112,123,680.0,20.0,0.5102778673171997,1.83250105381012,3.17637,2.10958909988,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1600,1600,15508,29,1,18,0.773,123,676.0,19.0,0.5064521431922913,1.79806911945343,1.25676,1.90873622894,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1601,1601,15508,29,1,61,0.556,123,667.0,16.0,0.49486005306243896,1.6937404870986938,1.33268,1.30015301704,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1602,1602,15508,29,1,4,0.496,123,665.0,15.0,0.4931408762931824,1.6782679557800293,1.1661,1.20989632607,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1603,1603,15508,29,1,8,0.226,123,658.0,13.0,0.4852016270160675,1.6068147420883179,1.54677,0.793085813522,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1604,1604,15641,29,1,48,0.176,123,678.0,19.0,0.5077944993972777,1.810150384902954,0.960935,1.97921049595,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1605,1605,15641,29,1,44,0.306,123,661.0,14.0,0.48788982629776,1.6310086250305176,1.26344,0.934216678143,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1606,1606,15641,29,1,47,0.06,123,667.0,16.0,0.49525502324104315,1.6972951889038084,1.32007,1.32088828087,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1607,1607,15641,29,1,36,0.48,123,661.0,14.0,0.4880468249320984,1.6324212551116943,1.13136,0.942457675934,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1608,1608,15641,29,1,37,0.022,123,687.0,22.0,0.5191590189933777,1.912431001663208,1.19855,2.57584762573,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1609,1609,15641,29,1,42,0.105,123,684.0,21.0,0.5152138471603394,1.8769248723983765,1.07165,2.36872839928,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1610,1610,15641,29,1,48,0.122,123,665.0,15.0,0.493066281080246,1.6775964498519895,0.972922,1.20597910881,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1611,1611,15641,29,1,61,0.089,123,674.0,18.0,0.503108024597168,1.7679719924926756,0.920285,1.7331700325,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1612,1612,15641,29,1,62,0.236,123,664.0,15.0,0.4913816750049591,1.6624349355697632,1.29263,1.11753726006,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1613,1613,15641,29,1,45,0.105,123,666.0,15.0,0.49397543072700495,1.6857787370681763,1.32559,1.25370955467,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1614,1614,15650,28,1,46,0.522,123,664.0,15.0,0.4911790490150452,1.6606113910675049,1.2229,1.10689938068,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1615,1615,15650,28,2,144,0.103,123,657.0,13.0,0.48301950097084045,1.5871756076812744,1.7106,0.678524494171,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1616,1616,15650,28,1,30,0.086,123,662.0,14.0,0.4895573556423187,1.6460161209106443,1.44733,1.02176058292,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1617,1617,15650,28,1,30,0.031,123,682.0,20.0,0.512843668460846,1.8555930852890012,1.46454,2.24429273605,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1618,1618,15650,28,1,58,0.249,123,672.0,17.0,0.500703752040863,1.7463340759277344,2.10746,1.60694849491,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1619,1619,15654,29,1,60,0.35,123,668.0,16.0,0.4967806935310364,1.711026310920715,1.16183,1.40098655224,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1620,1620,15654,29,1,77,0.25,123,662.0,14.0,0.4894149899482727,1.6447349786758423,1.28436,1.01428759098,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1621,1621,15654,29,1,73,0.672,123,667.0,16.0,0.49574720859527593,1.701724886894226,1.32339,1.34672868252,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1622,1622,15654,29,1,68,0.804,123,659.0,13.0,0.4856693744659424,1.611024260520935,1.5298,0.817641437054,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1623,1623,15654,29,1,41,0.378,123,678.0,19.0,0.508526623249054,1.8167397975921633,1.4113,2.01764917374,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1624,1624,15654,29,2,126,0.391,123,655.0,12.0,0.4816623032093048,1.574960708618164,0.984663,0.607270658016,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1625,1625,15736,31,1,54,0.074,116,655.0,12.0,0.48135259747505194,1.5721733570098877,1.10736,0.299708604813,basal,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1626,1626,15736,31,1,24,0.054,116,682.0,20.0,0.5124717950820923,1.8522464036941528,1.02593,1.12125599384,basal,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1627,1627,15736,31,1,46,0.27,116,681.0,20.0,0.5118198990821838,1.846379280090332,0.784425,1.10404586792,basal,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1642,1642,15811,31,2,148,0.305,116,666.0,15.0,0.4937424957752228,1.683682560920715,0.580385,0.626802206039,apical,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1643,1643,15811,31,2,148,0.274,116,681.0,20.0,0.5111984610557556,1.8407862186431885,1.00096,1.08763945103,apical,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1644,1644,15811,31,2,116,0.262,116,670.0,17.0,0.4993030726909637,1.7337276935577393,1.16297,0.773601174355,apical,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1645,1645,15811,31,2,119,0.923,116,684.0,21.0,0.5157719254493712,1.8819472789764404,1.15334,1.20837879181,apical,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1646,1646,15811,31,2,109,0.364,116,676.0,18.0,0.5055066347122192,1.7895598411560059,1.40964,0.937375605106,apical,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1647,1647,15811,31,2,148,0.309,116,665.0,15.0,0.4925518929958344,1.6729669570922852,1.59333,0.595369756222,apical,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1648,1648,15811,31,2,149,0.063,116,670.0,17.0,0.49931588768959045,1.7338429689407349,1.85026,0.773939311504,apical,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1649,1649,15838,28,2,130,0.699,123,664.0,15.0,0.49219882488250727,1.6697895526885986,0.471457,1.16043889523,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1650,1650,15838,28,2,109,0.269,123,679.0,19.0,0.50911945104599,1.8220748901367188,1.01429,2.04877018929,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1651,1651,15838,28,2,125,0.356,123,687.0,22.0,0.5190662145614624,1.911596179008484,1.17119,2.57097768784,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1652,1652,15838,28,1,80,0.938,123,670.0,17.0,0.49841141700744634,1.7257026433944702,0.871087,1.4865988493,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1653,1653,15838,28,1,77,0.769,123,656.0,13.0,0.48224794864654547,1.5802315473556519,1.32028,0.63801753521,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1654,1654,15838,28,1,71,0.185,123,673.0,18.0,0.5022682547569275,1.7604143619537351,1.40288,1.68908405304,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1655,1655,15838,28,1,43,0.833,123,667.0,16.0,0.4949379563331604,1.6944416761398315,1.53974,1.30424296856,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1656,1656,15880,28,1,22,0.861,123,683.0,20.0,0.5139452815055847,1.8655073642730713,0.695931,2.30212640762,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1657,1657,15880,28,2,97,0.726,123,680.0,20.0,0.5108749866485596,1.8378747701644895,1.82844,2.14093613625,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1658,1658,15880,28,1,37,0.371,123,656.0,13.0,0.48217549920082087,1.579579472541809,0.891164,0.634213745594,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1659,1659,15880,28,1,37,0.38,123,683.0,20.0,0.513784646987915,1.8640615940093996,0.899826,2.29369258881,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1660,1660,15880,28,1,58,0.756,123,670.0,17.0,0.49890056252479553,1.73010516166687,0.783467,1.51228010654,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1661,1661,15908,29,1,40,0.992,123,656.0,13.0,0.48238405585289,1.581456422805786,2.45307,0.645162820816,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1662,1662,15908,29,1,48,0.708,123,666.0,15.0,0.49360987544059753,1.6824889183044431,2.30058,1.23451888561,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1663,1663,15908,29,2,0,0.362,123,672.0,17.0,0.5015344023704529,1.7538098096847534,2.43435,1.6505573988,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1664,1664,15908,29,2,0,0.435,123,674.0,18.0,0.5029951333999634,1.7669563293457031,2.45307,1.72724509239,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1665,1665,15922,29,1,38,0.904,123,666.0,16.0,0.49448308348655695,1.6903477907180786,1.15317,1.28036201,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1666,1666,15922,29,2,119,0.461,123,664.0,15.0,0.4912690222263336,1.6614210605621336,1.7959,1.11162292957,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1667,1667,15922,29,2,144,0.713,123,657.0,13.0,0.48393338918685913,1.5954004526138303,1.48925,0.726502418518,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1668,1668,15922,29,2,142,0.84,123,681.0,20.0,0.5117695927619934,1.8459264039993288,1.54124,2.18790435791,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1669,1669,15934,31,1,19,0.356,116,668.0,16.0,0.49699035286903376,1.7129132747650146,1.63803,0.712545514107,basal,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1670,1670,15934,31,1,19,0.489,116,667.0,16.0,0.4957825541496277,1.702042818069458,1.65025,0.68065905571,basal,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1671,1671,15934,31,1,63,0.183,116,669.0,16.0,0.49792355298995966,1.7213119268417358,1.76015,0.737181782722,basal,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1672,1672,15934,31,1,19,0.625,116,684.0,21.0,0.5157090425491333,1.881381273269653,1.65613,1.20671820641,basal,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1673,1673,15934,31,1,20,0.038,116,662.0,14.0,0.4890227913856506,1.641205072402954,1.67839,0.502201497555,basal,L5_STPC,ProbAMPANMDA_EMS,1.0,0.4
1674,1674,15935,30,2,4,0.57,116,676.0,18.0,0.5059169530868529,1.7932525873184204,1.77946,0.948207557201,apical,L5_UTPC,ProbAMPANMDA_EMS,1.0,0.4
1675,1675,15935,30,1,22,0.289,116,669.0,16.0,0.49768307805061346,1.7191478013992307,1.63085,0.730833411217,basal,L5_UTPC,ProbAMPANMDA_EMS,1.0,0.4
1676,1676,15935,30,1,22,0.342,116,662.0,14.0,0.48986592888832087,1.6487932205200195,1.63287,0.52446013689,basal,L5_UTPC,ProbAMPANMDA_EMS,1.0,0.4
1677,1677,16003,28,2,4,0.37,123,659.0,13.0,0.4853459596633911,1.6081136465072632,1.02324,0.800663232803,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1678,1678,16003,28,2,116,0.355,123,660.0,14.0,0.48679664731025696,1.6211698055267332,0.990575,0.876823961735,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1679,1679,16003,28,1,52,0.178,123,656.0,13.0,0.48207005858421326,1.578630447387695,1.27446,0.628677904606,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1680,1680,16003,28,1,48,0.175,123,672.0,17.0,0.5008715391159058,1.7478439807891843,1.32683,1.61575627327,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1681,1681,16003,28,1,50,0.989,123,682.0,20.0,0.5133860111236572,1.860473871231079,1.36214,2.27276420593,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1682,1682,16003,28,1,63,0.125,123,666.0,16.0,0.4945139288902282,1.6906254291534424,1.52522,1.2819814682,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1683,1683,16003,28,1,76,0.218,123,662.0,14.0,0.48973819613456726,1.6476436853408811,1.54416,1.03125488758,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1684,1684,16003,28,1,22,0.707,123,658.0,13.0,0.4847539067268372,1.6027851104736328,1.58539,0.769580006599,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1685,1685,16003,28,1,50,0.991,123,684.0,21.0,0.5152418613433838,1.8771767616271968,1.36754,2.3701980114,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1686,1686,16031,29,1,20,0.531,123,678.0,19.0,0.507785439491272,1.8100688457489011,2.10574,1.97873461246,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1687,1687,16031,29,1,2,0.318,123,679.0,19.0,0.5099316239356995,1.829384446144104,1.53703,2.09140920639,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1688,1688,16031,29,1,77,0.723,123,671.0,17.0,0.5000714063644409,1.7406427860260008,0.930568,1.57374989986,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1689,1689,16031,29,1,2,0.142,123,657.0,13.0,0.4838227033615112,1.5944044589996336,1.06402,0.720692455769,basal,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1690,1690,16031,29,2,129,0.148,123,659.0,14.0,0.4864230453968048,1.6178075075149536,0.837454,0.857210636139,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1691,1691,16031,29,2,131,0.631,123,687.0,22.0,0.5192705392837524,1.9134351015090945,0.761077,2.58170461655,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1692,1692,16031,29,2,129,0.358,123,675.0,18.0,0.5050128102302551,1.7851151227951048,0.856794,1.83317124844,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1693,1693,16081,28,2,144,0.361,123,687.0,22.0,0.5189180374145508,1.9102623462677,0.809297,2.56319737434,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1694,1694,16081,28,2,119,0.858,123,674.0,18.0,0.5038101077079773,1.7742910385131836,1.19432,1.77003121376,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1695,1695,16081,28,2,90,0.587,123,658.0,13.0,0.485057145357132,1.6055142879486084,1.97991,0.785500109196,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1696,1696,16081,28,1,61,0.162,123,680.0,20.0,0.5108327269554137,1.8374944925308228,0.932964,2.13871765137,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1697,1697,16081,28,1,8,0.431,123,674.0,18.0,0.503951370716095,1.7755624055862427,0.785797,1.77744722366,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1698,1698,16081,28,2,7,0.693,123,658.0,13.0,0.4848807156085968,1.6039265394210815,1.88435,0.77623796463,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1699,1699,16081,28,2,7,0.996,123,681.0,20.0,0.5121652483940125,1.8494871854782104,1.90528,2.20867490768,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1700,1700,16081,28,1,61,0.054,123,685.0,21.0,0.5159982442855834,1.8839840888977049,0.947107,2.40990710258,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1701,1701,16081,28,1,46,0.364,123,681.0,20.0,0.5112009048461914,1.840808033943176,0.864878,2.15804696083,basal,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1702,1702,16081,28,2,144,0.463,123,663.0,15.0,0.49009746313095087,1.6508772373199463,1.09275,1.05011737347,apical,L5_TTPC1,ProbAMPANMDA_EMS,1.0,0.71
1703,1703,16097,29,2,148,0.142,123,671.0,17.0,0.49984243512153625,1.738581895828247,0.883792,1.56172776222,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1704,1704,16097,29,2,136,0.113,123,678.0,19.0,0.5077645182609558,1.8098807334899905,0.675678,1.97763729095,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1705,1705,16097,29,2,136,0.269,123,675.0,18.0,0.5048642754554749,1.7837786674499512,0.710406,1.82537567616,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
1706,1706,16097,29,2,135,0.387,123,664.0,15.0,0.4915306568145752,1.6637760400772095,0.71676,1.12536001205,apical,L5_TTPC2,ProbAMPANMDA_EMS,1.0,0.71
