,synapse_id,pre_cell_id,pre_mtype,sectionlist_id,sectionlist_index,seg_x,synapse_type,dep,fac,use,tau_d,delay,weight,section_name,pre_mtype_name,synapse_model,GABAAB_ratio,e_GABAA,e_GABAB
588,588,7598,14,2,46,0.146,5,114.0,50.0,0.2676461935043335,5.764275074005127,0.721217,0.684008836746,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
589,589,7598,14,2,46,0.16,5,172.0,73.0,0.3682048618793488,6.985344886779785,0.72051,1.12000250816,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
590,590,7598,14,2,16,0.412,5,153.0,65.0,0.3357481956481933,6.591228008270264,1.03596,0.979279696941,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
591,591,7598,14,2,16,0.052,5,200.0,84.0,0.4179460406303406,7.589344978332519,0.855888,1.33566606045,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
592,592,7598,14,2,16,0.051,5,141.0,61.0,0.31403529644012446,6.327571868896484,0.863151,0.885138809681,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
593,593,7598,14,2,16,0.05,5,117.0,52.0,0.2730668783187866,5.830097675323486,0.863871,0.707511365414,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
594,594,7598,14,2,125,0.99,5,73.0,35.0,0.19626484811306,4.897501468658447,3.00505,0.374519705772,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
595,595,7598,14,2,120,0.363,5,103.0,46.0,0.2486632615327835,5.533768177032472,2.92796,0.60170429945,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
596,596,7598,14,2,16,0.401,5,188.0,79.0,0.3962346315383911,7.325706481933594,0.852426,1.24153161049,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
597,597,7598,14,2,16,0.403,5,159.0,68.0,0.34641510248184204,6.720754623413086,0.860804,1.02552831173,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
598,598,7598,14,2,16,0.403,5,111.0,49.0,0.2619076371192932,5.694592952728272,0.860884,0.659128129482,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
599,599,7598,14,2,15,0.944,5,95.0,43.0,0.2348925620317459,5.366552352905273,0.919627,0.541998445988,apical,L23_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
674,674,8822,26,2,115,0.499,3,37.0,285.0,0.12402707338333128,8.169678688049315,1.97288,0.692644357681,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
675,675,8822,26,2,102,0.058,3,55.0,496.0,0.20731955766677856,13.33381175994873,2.01359,1.19822967052,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
676,676,8822,26,2,87,0.394,3,50.0,441.0,0.18566837906837463,11.991439819335936,1.34997,1.06680703163,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
677,677,8822,26,2,86,0.577,3,51.0,449.0,0.1887576133012772,12.182971954345703,0.844068,1.08555865288,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
678,678,8822,26,2,12,0.989,3,56.0,510.0,0.2129032462835312,13.680001258850096,0.751792,1.23212265968,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
679,679,8822,26,2,114,0.351,3,37.0,274.0,0.11957445740699768,7.893616199493408,0.9581,0.665616929531,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
680,680,8822,26,2,114,0.338,3,53.0,474.0,0.19878782331943512,12.804844856262209,0.964582,1.1464420557,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
681,681,8822,26,2,115,0.278,3,38.0,295.0,0.12801329791545868,8.416824340820312,1.01542,0.716840744019,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
682,682,8822,26,2,115,0.216,3,52.0,458.0,0.19237864017486567,12.407475471496582,1.03737,1.10753834248,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
683,683,8822,26,2,115,0.152,3,50.0,440.0,0.18520502746105197,11.962711334228516,1.05938,1.06399452686,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
684,684,8822,26,2,115,0.095,3,60.0,562.0,0.23335079848766327,14.947749137878416,1.07881,1.35623931885,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
685,685,8822,26,2,114,0.345,3,35.0,252.0,0.11092031002044676,7.357059478759765,0.961569,0.613086283207,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
686,686,8822,26,2,12,0.377,3,28.0,167.0,0.07751715928316115,5.286064147949219,0.873612,0.410329163074,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
687,687,8822,26,2,116,0.266,3,56.0,512.0,0.21386259794235227,13.73948097229004,1.28185,1.23794591427,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
688,688,8822,26,2,12,0.928,3,48.0,409.0,0.1730719804763794,11.210463523864746,0.878387,0.990346968174,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
689,689,8822,26,2,88,0.643,3,55.0,496.0,0.20745126903057096,13.341979026794432,0.878284,1.19902920723,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
690,690,8822,26,2,91,0.779,3,42.0,337.0,0.1447324901819229,9.45341491699219,0.363052,0.818326234818,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
691,691,8822,26,2,89,0.027,3,38.0,291.0,0.1262979358434677,8.31047248840332,0.559724,0.706428468227,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
692,692,8822,26,2,97,0.247,3,35.0,252.0,0.1108524054288864,7.352849006652832,0.821127,0.612674057484,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
693,693,8822,26,2,89,0.567,3,56.0,506.0,0.211296945810318,13.580410003662108,0.691424,1.22237241268,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
694,694,8822,26,2,94,0.053,3,42.0,339.0,0.1452869325876236,9.487790107727049,0.908364,0.821691691875,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
695,695,8822,26,2,91,0.015,3,55.0,499.0,0.20869100093841553,13.418842315673828,0.906807,1.20655441284,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
696,696,8822,26,2,89,0.693,3,50.0,434.0,0.1828602105379105,11.817333221435547,0.900769,1.04976153374,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
697,697,8822,26,2,102,0.065,3,54.0,490.0,0.20522019267082212,13.203651428222656,1.38476,1.1854865551,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
714,714,8893,25,2,98,0.166,5,143.0,61.0,0.31761503219604487,6.371039867401123,1.37654,0.900659501553,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
715,715,8893,25,2,100,0.846,5,95.0,43.0,0.23469577729701996,5.364162921905518,1.66794,0.541145265102,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
716,716,8893,25,2,99,0.448,5,159.0,68.0,0.34711825847625727,6.729293346405028,1.52473,1.02857708931,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
717,717,8893,25,2,101,0.555,5,90.0,41.0,0.22520367801189425,5.248901844024657,1.20359,0.499990224838,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
718,718,8893,25,2,118,0.601,5,146.0,63.0,0.3226498663425445,6.4321770668029785,1.32639,0.92248904705,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
719,719,8893,25,2,10,0.323,5,125.0,55.0,0.28728818893432617,6.002785205841064,1.3369,0.769170880318,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
720,720,8893,25,2,12,0.378,5,81.0,38.0,0.20947575569152832,5.057919979095458,1.1135,0.431798458099,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
721,721,8893,25,2,12,0.031,5,102.0,46.0,0.2472403198480606,5.516489505767822,1.10595,0.595534801483,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
722,722,8893,25,2,93,0.552,5,216.0,90.0,0.4467823803424835,7.939500331878662,0.513462,1.46069216728,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
723,723,8893,25,2,12,0.43,5,123.0,54.0,0.283255010843277,5.953810691833496,1.00359,0.751684188843,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
724,724,8893,25,2,14,0.515,5,197.0,83.0,0.4128422439098358,7.527369976043701,0.722668,1.31353747845,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
725,725,8893,25,2,14,0.536,5,142.0,61.0,0.3167835772037506,6.360943317413329,0.739754,0.897054493427,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
726,726,8893,25,2,14,0.562,5,127.0,56.0,0.2909270823001861,6.046971797943115,0.760613,0.78494811058,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
727,727,8893,25,2,14,0.503,5,125.0,55.0,0.28761187195777893,6.006715774536133,0.720122,0.770574390888,apical,L4_NBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
728,728,8911,19,2,86,0.631,9,915.0,0.0,0.24852100014686584,6.884327411651611,0.562447,0.542014479637,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
729,729,8911,19,2,86,0.842,9,1726.0,6.0,0.37325757741928095,10.314583778381348,0.744318,1.03628313541,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
730,730,8911,19,2,86,0.844,9,817.0,0.0,0.23344136774539948,6.469637870788574,0.746287,0.482261449099,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
731,731,8911,19,2,86,0.844,9,1428.0,3.0,0.3273451626300812,9.051992416381838,0.745798,0.854355275631,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
732,732,8911,19,2,86,0.495,9,1298.0,2.0,0.3073333501815796,8.501667022705078,0.44676,0.775058329105,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
733,733,8911,19,2,86,0.514,9,1693.0,5.0,0.36818954348564154,10.17521286010742,0.464584,1.0162011385,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
734,734,8911,19,2,83,0.809,9,1592.0,5.0,0.35267648100852966,9.748602867126465,2.92458,0.954730510712,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
735,735,8911,19,2,93,0.521,9,1499.0,4.0,0.338234007358551,9.3514347076416,1.5652,0.897502243519,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
736,736,8911,19,2,93,0.58,9,876.0,0.0,0.24249020218849185,6.718480587005615,1.5875,0.518117427826,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
737,737,8911,19,2,93,0.635,9,1171.0,1.0,0.2878117263317108,7.964822769165038,1.60733,0.697704017162,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
738,738,8911,19,2,38,0.898,9,1004.0,0.0,0.2622237205505371,7.261152267456055,2.83154,0.596311509609,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
739,739,8911,19,2,73,0.762,9,967.0,0.0,0.2565326392650604,7.104648113250732,2.94016,0.5737606287,apical,L4_MC,ProbGABAAB_EMS,0.0,-80.0,-75.84
763,763,9326,20,2,102,0.044,8,779.0,23.0,0.2734951972961426,8.697610855102539,0.871666,0.803292155266,apical,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
764,764,9326,20,2,115,0.427,8,863.0,24.0,0.3005242943763733,9.155026435852049,0.834206,0.869201540947,apical,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
765,765,9326,20,2,102,0.051,8,755.0,22.0,0.26574257016181946,8.566412925720215,0.881923,0.784387648106,apical,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
766,766,9326,20,2,102,0.059,8,427.0,15.0,0.1603283733129501,6.782480239868164,0.884963,0.527339220047,apical,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
767,767,9326,20,1,66,0.24,8,649.0,20.0,0.23164868354797363,7.989439487457275,1.62682,0.701251029968,basal,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
768,768,9326,20,1,72,0.483,8,613.0,19.0,0.2201041132211685,7.794069766998291,1.52094,0.673099994659,basal,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
769,769,9326,20,2,0,0.253,8,582.0,18.0,0.2103024125099182,7.628194808959962,1.68697,0.649198949337,apical,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
770,770,9326,20,2,0,0.217,8,308.0,12.0,0.12239238619804382,6.140486717224121,1.70771,0.434833735228,apical,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
771,771,9326,20,2,109,0.619,8,1042.0,28.0,0.3578196167945862,10.124639511108398,1.07036,1.00891399384,apical,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
772,772,9326,20,2,109,0.654,8,912.0,26.0,0.31605634093284607,9.417876243591309,1.09309,0.907075822353,apical,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
773,773,9326,20,2,109,0.779,8,1049.0,29.0,0.3600943386554718,10.163134574890137,1.17171,1.01446080208,apical,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
774,774,9326,20,2,109,0.808,8,695.0,21.0,0.246375173330307,8.238656997680664,1.18935,0.737160980701,apical,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
775,775,9326,20,2,119,0.99,8,496.0,16.0,0.18274269998073575,7.161799430847168,1.05279,0.581995666027,apical,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
776,776,9326,20,1,68,0.665,8,505.0,17.0,0.18551672995090485,7.208744525909424,1.63025,0.588760018349,basal,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
777,777,9326,20,1,68,0.663,8,903.0,25.0,0.31331685185432434,9.37151622772217,1.6355,0.900395691395,basal,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
778,778,9326,20,1,68,0.671,8,897.0,25.0,0.311319500207901,9.337714195251465,1.63838,0.895525217056,basal,L4_BTC,ProbGABAAB_EMS,0.0,-80.0,-75.84
825,825,9865,24,2,91,0.25,10,1148.0,27.0,0.18781273066997528,10.881887435913084,0.724127,1.49144649506,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
826,826,9865,24,2,91,0.393,10,941.0,23.0,0.151594877243042,8.926122665405273,0.746424,1.05176174641,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
827,827,9865,24,2,102,0.613,10,1141.0,27.0,0.18660718202590945,10.816787719726562,1.0758,1.47681128979,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
828,828,9865,24,2,14,0.429,10,870.0,22.0,0.1390787363052368,8.250251770019531,1.86193,0.899815797806,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
829,829,9865,24,2,100,0.737,10,739.0,20.0,0.1161261647939682,7.010812759399414,1.36642,0.621171593666,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
830,830,9865,24,2,129,0.524,10,963.0,24.0,0.15552304685115814,9.13824462890625,1.19043,1.09944975376,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
831,831,9865,24,2,5,0.937,10,1020.0,25.0,0.16543219983577728,9.673338890075684,0.93461,1.21974694729,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
832,832,9865,24,1,29,0.907,10,1017.0,24.0,0.16486430168151855,9.642672538757324,1.78631,1.21285259724,basal,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
833,833,9865,24,2,92,0.169,10,684.0,19.0,0.10650628805160522,6.491339206695557,0.820504,0.504386305809,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
834,834,9865,24,2,92,0.182,10,926.0,23.0,0.14893296360969543,8.782380104064941,0.832881,1.01944613457,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
835,835,9865,24,2,92,0.678,10,718.0,19.0,0.1124897301197052,6.814445495605469,1.07238,0.577025294304,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
836,836,9865,24,1,58,0.629,10,763.0,20.0,0.12030711024999619,7.236584186553955,2.39944,0.671928346157,basal,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
837,837,9865,24,1,58,0.655,10,740.0,20.0,0.11634553223848342,7.022658824920654,2.40617,0.623834729195,basal,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
838,838,9865,24,1,58,0.707,10,790.0,21.0,0.1250237077474594,7.491280555725098,2.41448,0.729187905788,basal,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
839,839,9865,24,2,114,0.746,10,915.0,23.0,0.14707525074481964,8.682063102722168,0.308915,0.996893525124,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
840,840,9865,24,2,94,0.707,10,839.0,21.0,0.13373659551143646,7.961775779724122,0.434158,0.834962189198,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
844,844,9975,24,2,108,0.391,10,1037.0,25.0,0.1683543473482132,9.831134796142578,1.53585,1.25522184372,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
845,845,9975,24,2,15,0.108,10,1015.0,24.0,0.16463375091552734,9.63022232055664,0.648176,1.21005368233,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
846,846,9975,24,2,15,0.148,10,785.0,20.0,0.12429786473512648,7.4520845413208,0.668367,0.720376014709,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
847,847,9975,24,2,14,0.741,10,789.0,20.0,0.12490905821323393,7.485089302062989,1.17288,0.727795958519,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
848,848,9975,24,2,14,0.753,10,834.0,21.0,0.13287334144115448,7.915160179138183,1.1898,0.824482262135,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
849,849,9975,24,2,14,0.744,10,774.0,20.0,0.12224746495485304,7.341362953186035,1.18315,0.695484161377,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
850,850,9975,24,2,14,0.751,10,912.0,23.0,0.14646202325820923,8.64894962310791,1.18991,0.989448964596,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
851,851,9975,24,2,14,0.745,10,995.0,24.0,0.16107872128486633,9.438250541687012,1.18672,1.16689562798,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
852,852,9975,24,2,86,0.718,10,730.0,19.0,0.11458657681941986,6.927675247192383,1.57934,0.602481067181,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
853,853,9975,24,2,15,0.79,10,865.0,22.0,0.13828115165233612,8.207181930541992,1.10389,0.890133202076,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
861,861,10156,21,2,149,0.952,8,597.0,19.0,0.2148766964673996,7.705605506896973,0.735622,0.660353183746,apical,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
862,862,10156,21,1,45,0.554,8,412.0,14.0,0.1557290107011795,6.7046446800231925,1.91516,0.516123831272,basal,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
863,863,10156,21,1,45,0.888,8,819.0,24.0,0.28642863035202026,8.91648483276367,2.01018,0.834829866886,basal,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
864,864,10156,21,1,47,0.684,8,647.0,20.0,0.23110663890838623,7.980266094207763,1.70307,0.699929237366,basal,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
865,865,10156,21,1,43,0.498,8,346.0,13.0,0.13441123068332672,6.3438825607299805,2.01089,0.464141249657,basal,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
866,866,10156,21,1,43,0.498,8,528.0,17.0,0.19280634820461276,7.332107543945312,2.0158,0.606535494328,basal,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
867,867,10156,21,1,43,0.491,8,305.0,12.0,0.12129346281290054,6.121889114379883,2.02596,0.43215405941,basal,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
868,868,10156,21,1,43,0.513,8,484.0,16.0,0.17888502776622772,7.096516132354736,2.02847,0.572588860989,basal,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
869,869,10156,21,1,43,0.545,8,575.0,18.0,0.20792952179908752,7.588037967681885,2.04618,0.643412768841,basal,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
870,870,10156,21,1,43,0.57,8,1066.0,29.0,0.36543238162994385,10.253471374511719,2.06287,1.02747750282,basal,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
871,871,10156,21,1,43,0.505,8,660.0,20.0,0.2353430688381195,8.051959037780762,2.01557,0.710259616375,basal,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
872,872,10156,21,2,144,0.686,8,635.0,19.0,0.2271195650100708,7.912792682647706,1.47377,0.690206944942,apical,L4_DBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
940,940,10824,26,2,87,0.147,5,135.0,59.0,0.3048838078975677,6.2164459228515625,0.762468,0.845460474491,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
941,941,10824,26,2,14,0.461,5,168.0,71.0,0.36134710907936096,6.902071952819824,1.16305,1.09026932716,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
942,942,10824,26,2,14,0.469,5,160.0,68.0,0.34720849990844727,6.73038911819458,1.17731,1.0289683342,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
943,943,10824,26,2,14,0.499,5,121.0,53.0,0.2798834443092346,5.912870407104492,1.20061,0.737066030502,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
944,944,10824,26,2,14,0.523,5,103.0,46.0,0.24795469641685483,5.5251641273498535,1.21856,0.598632097244,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
945,945,10824,26,2,14,0.453,5,77.0,36.0,0.2028721421957016,4.977733135223389,1.17432,0.403167098761,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
946,946,10824,26,2,14,0.439,5,64.0,31.0,0.18072542548179624,4.70880889892578,1.1901,0.307145237923,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
947,947,10824,26,2,14,0.446,5,112.0,50.0,0.2643773555755615,5.724582195281982,1.18307,0.669836044312,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
948,948,10824,26,2,96,0.623,5,123.0,54.0,0.2835645079612732,5.957569122314453,0.892367,0.753026127815,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
949,949,10824,26,2,89,0.353,5,197.0,83.0,0.41265818476676946,7.525135040283203,0.867981,1.31273949146,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
950,950,10824,26,2,123,0.667,5,216.0,90.0,0.44686877727508545,7.940549373626709,1.34917,1.46106684208,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
951,951,10824,26,2,123,0.667,5,218.0,90.0,0.4486361742019653,7.962010383605957,1.34869,1.46872961521,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
952,952,10824,26,2,123,0.653,5,108.0,48.0,0.25707203149795527,5.6358747482299805,1.35862,0.638162314892,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
953,953,10824,26,2,128,0.956,5,173.0,73.0,0.3703181147575378,7.011005878448486,1.05587,1.12916493416,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
954,954,10824,26,2,92,0.735,5,203.0,85.0,0.4233320355415344,7.654746055603027,0.592725,1.3590182066,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
955,955,10824,26,2,97,0.274,5,169.0,72.0,0.3645881116390228,6.941427230834961,0.751825,1.10432136059,apical,L4_SBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1014,1014,11972,24,2,86,0.985,5,184.0,77.0,0.38932734727859497,7.241832256317138,1.34489,1.21158361435,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1015,1015,11972,24,2,87,0.86,5,88.0,40.0,0.22189339995384216,5.208705425262451,0.886113,0.485637813807,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1016,1016,11972,24,2,85,0.093,5,190.0,80.0,0.40122920274734497,7.386354923248291,0.953156,1.26318669319,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1017,1017,11972,24,2,86,0.479,5,153.0,65.0,0.3351917266845703,6.5844712257385245,1.19944,0.97686702013,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1018,1018,11972,24,2,86,0.5,5,201.0,84.0,0.41909316182136536,7.603274345397949,1.21885,1.34063971043,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1019,1019,11972,24,2,13,0.202,5,134.0,58.0,0.3027654588222504,6.190723419189453,0.884979,0.836275935173,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1020,1020,11972,24,2,89,0.088,5,170.0,72.0,0.366366058588028,6.963016510009766,0.941519,1.1120300293,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1021,1021,11972,24,2,87,0.241,5,127.0,55.0,0.2902134358882904,6.03830623626709,1.9025,0.781853973866,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1022,1022,11972,24,2,13,0.459,5,156.0,67.0,0.34148451685905457,6.66088342666626,1.17928,1.00415062904,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1023,1023,11972,24,2,94,0.151,5,91.0,42.0,0.22756154835224152,5.2775330543518075,1.02391,0.510213255882,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1024,1024,11972,24,2,98,0.236,5,216.0,90.0,0.4462048411369324,7.932487487792968,0.895269,1.45818805695,apical,L4_LBC,ProbGABAAB_EMS,0.0,-80.0,-75.84
1103,1103,12606,35,2,9,0.34,8,667.0,20.0,0.2376195788383484,8.090485572814941,0.496003,0.715810835361,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1104,1104,12606,35,2,9,0.161,8,927.0,26.0,0.3208470642566681,9.498950004577635,0.512956,0.918757796288,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1105,1105,12606,35,2,12,0.647,8,752.0,22.0,0.2646164298057556,8.547354698181152,1.31619,0.781641602516,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1106,1106,12606,35,2,12,0.723,8,545.0,17.0,0.19847306609153748,7.428005695343018,1.33526,0.620353519917,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
1107,1107,12606,35,2,12,0.804,8,469.0,16.0,0.1737880706787109,7.0102596282958975,1.35613,0.56016010046,apical,L5_BP,ProbGABAAB_EMS,0.0,-80.0,-75.84
